commit;path;class;type;cbo;wmc;rfc;lcom;nom;nopm;nosm;nof;nopf;nosf;nosi;loc
4235412a81fead307c053760e068a0c208304d15;examples/src/main/java/org/apache/abdera/examples/extension/Bar.java;org.apache.abdera.examples.extension.Bar;class;5;4;2;6;4;4;0;0;0;0;0;37
4235412a81fead307c053760e068a0c208304d15;core/src/main/java/org/apache/abdera/factory/ExtensionFactoryMap.java;org.apache.abdera.factory.ExtensionFactoryMap;class;10;23;14;0;7;7;0;1;0;0;0;96
4235412a81fead307c053760e068a0c208304d15;examples/src/main/java/org/apache/abdera/examples/extension/FooExtensionFactory.java;org.apache.abdera.examples.extension.FooExtensionFactory;class;6;1;1;0;1;1;0;3;3;3;0;31
4235412a81fead307c053760e068a0c208304d15;core/src/main/java/org/apache/abdera/model/ExtensibleElementWrapper.java;org.apache.abdera.model.ExtensibleElementWrapper;class;12;19;14;171;19;17;0;0;0;0;0;90
4235412a81fead307c053760e068a0c208304d15;examples/src/main/java/org/apache/abdera/examples/extension/Example.java;org.apache.abdera.examples.extension.Example;class;5;1;7;0;1;1;1;0;0;0;0;35
4235412a81fead307c053760e068a0c208304d15;parser/src/main/java/org/apache/abdera/parser/stax/util/FOMElementIteratorWrapper.java;org.apache.abdera.parser.stax.util.FOMElementIteratorWrapper;class;3;4;4;0;4;4;0;2;0;0;0;38
4a0ee7faeb61aa54eb8beba12278fd765c89e6a3;examples/src/main/java/org/apache/abdera/examples/uritemplates/AtomLinkTemplate.java;org.apache.abdera.examples.uritemplates.AtomLinkTemplate;class;3;6;12;1;6;5;2;3;0;0;6;63
4a0ee7faeb61aa54eb8beba12278fd765c89e6a3;examples/src/main/java/org/apache/abdera/examples/uritemplates/AtomIDTemplate.java;org.apache.abdera.examples.uritemplates.AtomIDTemplate;class;4;5;6;0;5;5;1;3;0;0;0;56
4a0ee7faeb61aa54eb8beba12278fd765c89e6a3;examples/src/main/java/org/apache/abdera/examples/uritemplates/URITemplates.java;org.apache.abdera.examples.uritemplates.URITemplates;class;15;16;13;36;10;5;6;3;1;2;5;110
9fa3fab6f119e35a08e848653ba833a6f15e7d33;dependencies/i18n/src/main/java/org/apache/abdera/i18n/templates/ObjectContext.java;org.apache.abdera.i18n.templates.ObjectContext;class;20;38;29;12;9;5;0;3;0;1;0;127
527422cd4bed7f078cbdaa796ff2725bf9745c98;dependencies/i18n/src/main/java/org/apache/abdera/i18n/io/ReaderCodepointIterator.java;org.apache.abdera.i18n.io.ReaderCodepointIterator;class;6;3;4;0;1;1;0;0;0;0;0;39
527422cd4bed7f078cbdaa796ff2725bf9745c98;dependencies/i18n/src/main/java/org/apache/abdera/i18n/io/ReadableByteChannelCodepointIterator.java;org.apache.abdera.i18n.io.ReadableByteChannelCodepointIterator;class;8;5;13;3;3;3;0;0;0;0;0;41
704124a2324eb04d69a9e8b43a8de77347dbfe0f;dependencies/i18n/src/main/java/org/apache/abdera/i18n/io/CharsetSniffingInputStream.java;org.apache.abdera.i18n.io.CharsetSniffingInputStream;class;9;21;3;11;6;3;1;13;0;11;11;102
704124a2324eb04d69a9e8b43a8de77347dbfe0f;parser/src/main/java/org/apache/abdera/parser/stax/util/FOMSniffingInputStream.java;org.apache.abdera.parser.stax.util.FOMSniffingInputStream;class;7;4;6;1;2;1;0;0;0;0;0;48
84c0e0a325102dfe4533287cc28eb8150fec57b1;examples/src/main/java/org/apache/abdera/examples/simple/StreamBuilderExample.java;org.apache.abdera.examples.simple.StreamBuilderExample;class;5;2;36;0;1;1;1;0;0;0;0;79
84c0e0a325102dfe4533287cc28eb8150fec57b1;core/src/main/java/org/apache/abdera/factory/StreamBuilder.java;org.apache.abdera.factory.StreamBuilder;class;24;185;122;15116;176;175;1;3;0;0;2;671
59a871e08df3ccff2630f2b2c107157ace64b605;client/src/main/java/org/apache/abdera/protocol/client/util/EntityProviderRequestEntity.java;org.apache.abdera.protocol.client.util.EntityProviderRequestEntity;class;7;15;11;15;10;9;0;6;0;0;0;97
8e3647e0010c2e0e37f0926867324d5ffeb0407f;dependencies/i18n/src/main/java/org/apache/abdera/i18n/templates/Operation.java;org.apache.abdera.i18n.templates.Operation;class;39;132;33;594;37;27;10;10;0;8;22;447
200560e4d31d6773ac32dcc22b2d71cdb3d68c8e;client/src/main/java/org/apache/abdera/protocol/client/util/NonOpTrustManager.java;org.apache.abdera.protocol.client.util.NonOpTrustManager;class;3;3;0;3;3;3;0;0;0;0;0;35
200560e4d31d6773ac32dcc22b2d71cdb3d68c8e;client/src/main/java/org/apache/abdera/protocol/client/cache/AbstractCache.java;org.apache.abdera.protocol.client.cache.AbstractCache;class;10;35;25;21;7;2;0;1;0;0;0;139
7d7f891ee37fe193736c89c4567bf2eb958e9f44;client/src/main/java/org/apache/abdera/protocol/client/cache/CacheFactory.java;org.apache.abdera.protocol.client.cache.CacheFactory;interface;2;1;0;0;1;0;0;0;0;0;0;22
7d7f891ee37fe193736c89c4567bf2eb958e9f44;client/src/main/java/org/apache/abdera/protocol/client/cache/CachedResponse.java;org.apache.abdera.protocol.client.cache.CachedResponse;interface;2;9;0;36;9;0;0;0;0;0;0;31
200560e4d31d6773ac32dcc22b2d71cdb3d68c8e;client/src/main/java/org/apache/abdera/protocol/client/cache/LRUCache.java;org.apache.abdera.protocol.client.cache.LRUCache;class;5;2;0;1;2;2;0;1;0;1;0;34
200560e4d31d6773ac32dcc22b2d71cdb3d68c8e;client/src/main/java/org/apache/abdera/protocol/client/cache/LRUCacheFactory.java;org.apache.abdera.protocol.client.cache.LRUCacheFactory;class;5;1;0;0;1;1;0;0;0;0;0;25
200560e4d31d6773ac32dcc22b2d71cdb3d68c8e;client/src/main/java/org/apache/abdera/protocol/client/AbderaClient.java;org.apache.abdera.protocol.client.AbderaClient;class;62;143;105;1601;78;73;6;5;2;2;4;786
200560e4d31d6773ac32dcc22b2d71cdb3d68c8e;client/src/main/java/org/apache/abdera/protocol/client/CommonsResponse.java;org.apache.abdera.protocol.client.CommonsResponse;class;17;22;24;0;12;11;0;1;0;0;0;145
200560e4d31d6773ac32dcc22b2d71cdb3d68c8e;client/src/main/java/org/apache/abdera/protocol/client/AbstractClientResponse.java;org.apache.abdera.protocol.client.AbstractClientResponse;class;23;35;33;91;15;11;0;5;0;0;0;145
7d7f891ee37fe193736c89c4567bf2eb958e9f44;examples/src/main/java/org/apache/abdera/examples/extension/Geo.java;org.apache.abdera.examples.extension.Geo;class;5;1;5;0;1;1;1;4;0;4;0;40
